,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,MiscFeature,SaleType,SaleCondition,OverallCond,GarageArea_x,TotalBsmtSF_x,BsmtFinSF1_x,OverallQual,GrLivArea,GarageCars,GarageArea_y,TotalBsmtSF_y,1stFlrSF,FullBath,TotRmsAbvGrd,YearBuilt,YearRemodAdd,GarageYrBlt,MasVnrArea,Fireplaces,BsmtFinSF1_y,LotFrontage,WoodDeckSF,2ndFlrSF,OpenPorchSF,HalfBath,LotArea,BsmtFullBath,BsmtUnfSF
1247,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,GLQ,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,0,WD,Normal,5,888,1012,539,6,1034,3,888,1012,1034,1,6,1976,1976,1976.0,335.0,0,539,86.29411764705883,0,0,0,0,12328,1,473
1248,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,Gable,CompShg,AsbShng,AsbShng,None,TA,TA,BrkTil,Gd,TA,No,Rec,OthW,Fa,N,SBrkr,TA,Typ,Detchd,Unf,Fa,Fa,P,0,WD,Normal,5,396,735,319,6,2058,2,396,735,1134,1,8,1917,1950,1950.0,0.0,1,319,60.0,0,924,0,1,9600,0,416
1249,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,0,WD,Normal,7,276,876,534,5,988,1,276,876,988,1,6,1950,1950,1950.0,0.0,0,534,60.0,0,0,80,0,7200,0,246
1250,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,None,Gd,TA,CBlock,TA,TA,No,ALQ,GasA,Ex,Y,SBrkr,Ex,Typ,Attchd,Fin,TA,TA,Y,0,WD,Normal,5,522,2110,1065,7,2110,2,522,2110,2110,2,8,1968,1968,1968.0,0.0,2,1065,93.0,0,0,0,1,11160,1,1045
1251,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,Wd Shng,Stone,Gd,TA,PConc,Gd,TA,No,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,0,WD,Normal,5,478,1405,0,7,1405,2,478,1405,1405,2,6,2003,2003,2003.0,163.0,1,0,39.70588235294117,148,0,36,0,3136,0,1405
1252,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,BLQ,GasA,TA,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,1,WD,Normal,6,288,864,510,5,874,1,288,864,874,1,5,1968,1968,1968.0,0.0,0,510,62.0,33,0,0,0,9858,1,354
1253,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,CBlock,TA,TA,Gd,LwQ,GasA,TA,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,0,WD,Normal,7,518,1192,125,7,2167,2,518,1192,1516,2,9,1974,2003,1974.0,0.0,2,125,90.35294117647058,220,651,47,1,17542,1,36
1254,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,BuiltIn,Fin,TA,TA,Y,0,WD,Normal,5,397,746,0,7,1656,2,397,746,760,2,7,2003,2004,2003.0,92.0,1,0,60.0,178,896,128,1,6931,0,746
1255,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,Fa,No,LwQ,GasA,TA,Y,FuseA,TA,Typ,Detchd,Unf,TA,TA,Y,0,WD,Normal,6,560,884,425,6,1367,1,560,884,959,1,6,1931,1950,1978.0,0.0,1,425,52.0,0,408,0,0,6240,0,459
1256,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,0,WD,Normal,5,691,1986,1314,8,1987,2,691,1986,1987,2,7,1994,1994,1994.0,554.0,1,1314,91.0,262,0,36,0,14303,1,672
1257,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,Fa,TA,No,Unf,GasA,Ex,Y,SBrkr,TA,Typ,BuiltIn,Unf,Gd,Gd,Y,0,WD,Normal,8,0,864,0,5,864,0,0,864,864,1,4,1922,1950,1926.0,0.0,0,0,56.0,0,0,96,0,4060,0,864
1258,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Gd,GLQ,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,0,WD,Normal,5,400,856,655,7,1166,2,400,856,1166,2,5,2005,2005,2005.0,182.0,0,655,59.0,212,0,0,0,9587,1,201
1259,RL,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,No,ALQ,GasA,Gd,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,0,WD,Normal,8,460,1054,602,6,1054,2,460,1054,1054,1,6,1969,1969,1969.0,0.0,0,602,65.0,180,0,0,1,9750,1,14
1260,RL,Pave,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,GasA,Ex,Y,SBrkr,TA,Typ,BuiltIn,Fin,TA,TA,Y,0,WD,Normal,5,502,841,0,6,1675,2,502,841,892,2,7,1999,1999,1999.0,0.0,1,0,104.88235294117644,0,783,103,1,24682,0,841
1261,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,GasA,Gd,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,0,WD,Normal,6,338,1050,504,5,1050,1,338,1050,1050,1,5,1956,1956,1956.0,0.0,0,504,80.0,0,0,0,0,9600,0,546
1262,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,Av,Unf,GasA,Ex,Y,FuseA,TA,Min2,Attchd,Unf,TA,TA,Y,0,WD,Normal,5,304,1104,0,4,1788,1,304,1104,1104,1,8,1957,1989,1957.0,0.0,2,0,75.94117647058823,120,684,0,0,11250,1,1104
1263,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,No,Unf,GasA,Ex,Y,FuseA,TA,Typ,Detchd,Unf,TA,TA,N,0,WD,Normal,6,520,764,0,6,1824,2,520,764,1060,1,8,1919,1950,1940.0,0.0,1,0,60.0,0,764,0,0,13515,0,764
1264,RH,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,0,COD,Abnorml,5,511,1405,266,6,1337,2,511,1405,1337,2,5,1998,1999,1998.0,0.0,0,266,34.0,144,0,68,0,4060,1,1139
1265,FV,Pave,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,GasA,Ex,Y,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,Y,0,WD,Normal,5,506,691,450,7,1452,2,506,691,713,2,6,1999,1999,1999.0,218.0,0,450,35.0,0,739,34,1,3735,1,241
1266,RM,Pave,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,Hip,CompShg,Wd Sdng,Wd Sdng,None,Fa,TA,CBlock,TA,TA,No,Unf,GasA,TA,N,FuseF,TA,Typ,Detchd,Unf,TA,TA,N,0,WD,Normal,4,308,925,0,7,1889,1,308,925,964,1,9,1910,1950,1960.0,0.0,1,0,60.0,0,925,0,1,10120,0,925
1267,RL,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,Stucco,CmentBd,None,Ex,TA,PConc,Ex,TA,Gd,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Attchd,Fin,TA,TA,Y,0,WD,Normal,5,746,2002,0,9,2018,3,746,2002,2018,2,10,2008,2009,2009.0,0.0,1,0,89.0,144,0,76,0,13214,0,2002
1268,RL,Pave,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,BrkFace,TA,Gd,CBlock,TA,TA,Mn,Rec,GasA,Ex,Y,SBrkr,Gd,Typ,BuiltIn,Unf,TA,TA,Y,0,WD,Normal,9,1014,728,192,8,3447,3,1014,728,1968,3,11,1935,1997,1982.0,632.0,2,192,102.94117647058823,314,1479,12,1,14100,0,536
1269,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,GasW,TA,Y,FuseA,TA,Typ,Attchd,Unf,TA,TA,Y,0,WD,Normal,5,315,874,460,5,1524,1,315,874,874,1,7,1958,1958,1958.0,180.0,0,460,78.0,0,650,0,1,11344,0,414
1270,RL,Pave,Reg,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,Shed,WdShake,Plywood,Plywood,None,Gd,TA,PConc,Gd,TA,Gd,GLQ,GasA,TA,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,0,WD,Normal,6,586,1332,1258,7,1524,2,586,1332,1332,0,4,1979,1979,1979.0,0.0,1,1258,104.88235294117644,268,192,0,1,23595,2,74
1271,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,0,WD,Normal,7,462,1489,0,6,1489,2,462,1489,1489,2,7,1968,1968,1968.0,0.0,1,0,78.82352941176471,0,0,0,0,9156,0,1489
1272,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,0,WD,Normal,6,288,935,560,5,935,1,288,935,935,1,5,1965,1965,1965.0,114.0,0,560,73.94117647058823,180,0,0,0,13526,1,0
1273,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,GasA,Gd,Y,SBrkr,Ex,Typ,Basment,RFn,TA,TA,Y,0,WD,Normal,7,312,1019,719,6,1357,1,312,1019,1357,1,5,1959,2006,1959.0,84.0,1,719,124.0,0,0,0,0,11512,1,300
1274,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Shng,None,TA,TA,PConc,TA,TA,No,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,0,WD,Normal,6,552,661,0,5,1250,2,552,661,661,2,8,1910,2003,1985.0,0.0,1,0,53.0,242,589,0,0,5362,0,661
1275,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,Gable,Roll,AsbShng,AsbShng,Stone,TA,TA,CBlock,TA,TA,No,Rec,GasA,Gd,Y,FuseA,TA,Typ,Detchd,Unf,TA,Fa,Y,0,WD,Normal,5,400,928,220,5,1920,2,400,928,928,2,10,1948,1950,1948.0,567.0,0,220,95.0,0,992,0,0,11345,0,708
1276,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,Plywood,None,TA,TA,CBlock,TA,Gd,No,BLQ,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,0,WD,Normal,6,497,723,593,6,1395,2,497,723,735,1,6,1972,1972,1972.0,0.0,1,593,83.82352941176471,294,660,116,1,12936,0,130
1277,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,Av,ALQ,GasA,Fa,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,0,WD,Normal,5,480,1680,528,6,1724,2,480,1680,1724,1,7,1967,1976,1967.0,359.0,1,528,96.88235294117644,0,0,0,1,17871,1,1152
1278,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,0,WD,Normal,5,577,1128,804,8,2031,2,577,1128,1128,2,7,2002,2002,2002.0,103.685261707989,1,804,75.0,0,903,211,1,9473,1,324
1279,C (all),Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,Unf,GasA,TA,Y,FuseA,TA,Typ,Detchd,RFn,TA,TA,Y,0,COD,Abnorml,4,528,698,0,4,1128,2,528,698,698,1,6,1920,1950,1980.0,0.0,0,0,60.0,30,430,0,0,7500,0,698
1280,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,0,WD,Normal,5,544,1573,788,7,1573,2,544,1573,1573,2,6,2002,2002,2002.0,110.0,0,788,67.0,0,0,72,0,9808,1,785
1281,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,ALQ,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Fin,Gd,Gd,Y,0,WD,Normal,5,484,1309,1053,7,1339,2,484,1309,1339,2,6,1990,1990,1990.0,54.0,1,1053,50.0,0,0,58,0,8049,1,256
1282,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Mn,LwQ,GasA,TA,Y,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,Y,0,WD,Normal,7,484,1040,532,5,1040,2,484,1040,1040,2,5,1977,2008,1977.0,0.0,0,532,61.0,0,0,0,0,8800,0,364
1283,RL,Pave,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,Mansard,CompShg,MetalSd,Wd Shng,None,TA,TA,CBlock,TA,TA,Av,Unf,GasA,TA,Y,SBrkr,TA,Typ,BuiltIn,Unf,TA,TA,Y,0,WD,Normal,5,0,912,0,6,1824,0,0,912,912,2,8,1971,1971,1957.0,0.0,0,0,94.0,128,912,0,2,9400,0,912
1284,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Shng,None,TA,TA,PConc,TA,TA,No,Unf,GasA,Ex,Y,SBrkr,Gd,Min2,Detchd,Unf,TA,TA,Y,0,WD,Normal,7,336,804,0,6,2447,1,336,804,1699,2,10,1919,1990,1969.0,0.0,1,0,50.0,272,748,0,0,9638,0,804
1285,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,Fa,CBlock,TA,TA,No,Unf,GasA,Ex,Y,FuseF,TA,Typ,Detchd,Unf,TA,TA,Y,0,WD,Normal,6,280,780,0,6,1412,1,280,780,825,1,6,1939,1950,1939.0,0.0,1,0,50.0,45,587,0,0,6000,0,780
1286,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,0,WD,Normal,5,528,1328,569,6,1328,2,528,1328,1328,1,6,1963,1963,1963.0,451.0,2,569,73.76470588235293,0,0,26,1,9790,1,678
1287,RL,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,TA,Gd,CBlock,TA,TA,Av,Rec,GasA,Fa,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,N,0,WD,Normal,5,390,1624,812,5,1582,2,390,1624,1582,2,7,1964,1964,1964.0,621.0,0,812,105.05882352941177,168,0,198,0,36500,0,812
1288,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,TA,No,GLQ,GasA,Ex,Y,SBrkr,Ex,Typ,Attchd,Fin,TA,TA,Y,0,WD,Normal,5,499,1501,1158,8,1659,2,499,1501,1659,2,5,2000,2000,2000.0,0.0,1,1158,40.0,212,0,59,0,5664,1,343
1289,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Mn,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,BuiltIn,Fin,TA,TA,Y,0,New,Partial,5,753,1085,0,8,1970,3,753,1085,1120,2,8,2006,2006,2006.0,788.0,1,0,86.0,177,850,74,1,11065,0,1085
1290,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,TA,TA,PConc,TA,TA,Av,GLQ,GasA,TA,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,0,WD,Normal,7,484,1152,1014,5,1152,2,484,1152,1152,1,6,1964,1964,1964.0,86.0,1,1014,77.05882352941177,227,0,0,0,14112,1,138
1291,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,CemntBd,CmentBd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,0,WD,Normal,7,264,630,231,5,1302,1,264,630,630,2,6,1972,1972,1972.0,268.0,0,231,21.0,185,672,0,1,1680,0,399
1292,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,Stone,TA,TA,No,Unf,GasA,TA,N,SBrkr,TA,Min2,Attchd,RFn,TA,TA,Y,0,WD,Normal,4,432,994,0,5,2372,1,432,994,1378,2,11,1892,1965,1985.0,0.0,0,0,60.0,0,994,287,0,6600,0,994
1293,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,GLQ,GasA,TA,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,0,WD,Normal,5,528,832,194,7,1664,2,528,832,832,2,8,1976,1976,1976.0,0.0,1,194,78.0,0,832,28,1,10140,0,638
1294,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,WdShing,Plywood,None,TA,TA,CBlock,TA,TA,No,Rec,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,N,0,WD,Normal,7,572,864,167,5,864,2,572,864,864,1,5,1955,1990,1957.0,0.0,0,167,60.0,0,0,0,0,8172,1,697
1295,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,BLQ,GasA,Gd,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,0,WD,Normal,5,288,1052,1016,5,1052,1,288,1052,1052,1,5,1968,1968,1968.0,168.0,0,1016,70.0,356,0,0,1,8400,1,36
1296,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,CBlock,TA,TA,Mn,ALQ,GasA,Gd,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,0,WD,Normal,6,525,1120,776,5,1128,2,525,1120,1128,2,6,1963,1963,1963.0,148.0,0,776,80.0,192,0,20,0,8700,1,344
1297,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,Gd,GLQ,GasA,Gd,Y,SBrkr,TA,Typ,Basment,Fin,TA,TA,Y,0,New,Partial,5,525,547,547,6,1072,2,525,547,1072,2,5,2005,2006,2005.0,82.0,0,547,35.0,0,0,44,0,3675,1,0
1298,RL,Pave,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,Hip,ClyTile,Stucco,Stucco,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,GasA,Ex,Y,SBrkr,Ex,Typ,Attchd,Fin,TA,TA,Y,0,New,Partial,5,1418,6110,5644,10,5642,2,1418,6110,4692,2,12,2008,2008,2008.0,796.0,3,5644,313.0,214,950,292,1,63887,2,466
1299,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,LwQ,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,0,WD,Normal,7,305,1246,340,5,1246,1,305,1246,1246,1,6,1959,1994,1959.0,0.0,0,340,75.0,218,0,0,1,7500,1,0
1300,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,0,WD,Normal,5,490,978,694,7,1983,2,490,978,1005,2,9,1999,1999,1999.0,344.0,1,694,81.76470588235293,0,978,0,1,10762,0,284
1301,RL,Pave,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,BLQ,GasA,Fa,Y,SBrkr,Gd,Typ,Attchd,Unf,TA,TA,P,0,WD,Normal,7,213,771,547,6,1494,1,213,771,753,1,7,1942,1950,1942.0,0.0,2,547,64.23529411764707,0,741,0,0,7500,0,224
1302,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,0,WD,Normal,5,844,1165,740,8,2526,3,844,1165,1203,2,8,1994,1994,1994.0,391.0,1,740,92.0,309,1323,78,1,10120,1,425
1303,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,0,WD,Normal,5,834,1616,0,7,1616,3,834,1616,1616,2,7,2005,2005,2005.0,228.0,0,0,73.0,208,0,59,0,8688,0,1616
1304,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,GasA,Ex,Y,SBrkr,Gd,Maj1,Detchd,Unf,TA,TA,Y,0,WD,Normal,5,380,976,0,7,1708,2,380,976,976,2,7,2004,2004,2004.0,117.0,0,0,32.0,0,732,40,0,3363,0,976
1305,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,No,GLQ,GasA,Ex,Y,SBrkr,Ex,Typ,Attchd,Fin,TA,TA,Y,0,WD,Normal,5,840,1652,1572,9,1652,2,840,1652,1652,2,6,2006,2007,2006.0,300.0,2,1572,108.0,404,0,102,0,13173,1,80
1306,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,0,New,Partial,5,474,1368,0,7,1368,2,474,1368,1368,2,6,2005,2006,2005.0,94.0,1,0,48.0,132,0,35,0,6955,0,1368
